Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Reporting Year
1000879,110070751480.0,Shawville Station,SHAWVILLE,PA,16873,250 POWER PLANT DRIVE,Clearfield,41.067,-78.3656,221112.0,"C,D",Power Plants,956342.708,955372.2,442.75,527.758,,,,,,,,,,33.5,956309.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000445,110071160633.0,Sheboygan Falls Energy Facility,PLYMOUTH,WI,53073,N5845 BRIDGEWOOD ROAD,Sheboygan,43.7519,-87.8783,221112.0,"C,D",Power Plants,334102.712,333763.5,154.75,184.462,,,,,,,,,,1126.296,332976.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001381,110071161590.0,Shelby County Energy Center,NEOGA,IL,62447,3575 E 400 North Road,Shelby,39.2794,-88.4772,221112.0,"C,D",Power Plants,93622.852,93527.5,43.5,51.852,,,,,,,,,,431.0,93191.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007179,110000447785.0,Sheldon,HALLAM,NE,68368,4500 WEST PELLA RD,Lancaster,40.5589,-96.7842,221112.0,"C,D",Power Plants,826199.142,821882.7,217.75,4098.692,,,,,,,,,,3229.006,822970.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1013733,110060029115.0,Shell Chemical Appalachia LLC,monaca,PA,15061,300 frankfort road,BEAVER COUNTY,40.67159,-80.336312,325110.0,"C,D,DD,X","Chemicals,Other,Power Plants",1579719.28,1542993.7,33422.25,3303.33,,,,,,,,,,417451.766,856185.576,,,,,,,,,,,,,,,,,,,,,,,306081.938,,,,,,,,,,,,,N,N,N,2023
1001024,110000424700.0,Sherburne County,BECKER,MN,55308,13999 INDUSTRIAL BLVD,Sherburne,45.3792,-93.8958,221112.0,"C,D",Power Plants,7177184.032,7139597.9,1890.5,35695.632,,,,,,,,,,9484.356,7167699.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1001110,110007140432.0,Sherman Avenue,VINELAND,NJ,8360,ORCHARD ROAD,Cumberland,39.451,-75.0578,221112.0,"C,D",Power Plants,24349.44,24320.8,12.25,16.39,,,,,,,,,,302.348,24047.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007156,110041998247.0,Shoemaker Gas Turbine,Middletown,NY,10940,71 Dolson Ave,ORANGE COUNTY,41.4278,-74.4186,221112.0,D,Power Plants,914.796,913.7,0.5,0.596,,,,,,,,,,,914.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000268,110070696981.0,Shoreham Energy,SHOREHAM,NY,11719,227 N COUNTY RD,Suffolk,40.9572,-72.8664,221112.0,D,Power Plants,9688.592,9655.3,9.75,23.542,,,,,,,,,,,9688.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001063,110000442548.0,Sikeston,SIKESTON,MO,63801,1551 WEST WAKEFIELD ST,Scott,36.8791,-89.6209,221112.0,D,Power Plants,1466563.046,1455074.1,4202.25,7286.696,,,,,,,,,,,1466563.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1000190,110011385571.0,Silver Creek Generating Plant,PRENTISS,MS,39474,217 MOSES LANE,Jefferson Davis,31.6004,-89.9468,221112.0,D,Power Plants,131853.36,131719.1,61.25,73.01,,,,,,,,,,,131853.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000695,110000426469.0,Silver Lake,ROCHESTER,MN,55903,425 W SILVER LAKE DRIVE NE,Olmsted,44.0281,-92.4597,221330.0,C,Power Plants,31911.88,31879.0,15.0,17.88,,,,,,,,,,31911.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000404,110027827207.0,Silverhawk,LAS VEGAS,NV,89124,15111 APEX POWER PARKWAY,Clark,36.4078,-114.9603,221112.0,D,Power Plants,1013339.044,1012309.9,469.5,559.644,,,,,,,,,,,1013339.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000954,110035784112.0,Sim Gideon,BASTROP,TX,78602,257 POWER PLANT RD,Bastrop,30.1456,-97.2708,221112.0,D,Power Plants,703222.892,702508.3,326.0,388.592,,,,,,,,,,,703222.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007202,110064610292.0,Sioux,WEST ALTON,MO,63386,8501 N STATE ROUTE 94,Saint Charles,38.9158,-90.2917,221112.0,"C,D",Power Plants,3233284.61,3207950.2,9266.25,16068.16,,,,,,,,,,2949.952,3230334.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1001156,110001427215.0,Smarr Energy Facility,FORSYTH,GA,31029,1077 RUMBLE RD,Monroe,32.9856,-83.8464,221112.0,"C,D",Power Plants,111372.688,111259.8,51.5,61.388,,,,,,,,,,304.448,111068.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001417,110017433375.0,Smith Generating Facility,WINCHESTER,KY,40391,12145 IRVINE ROAD,Clark,37.8824,-84.1025,221112.0,"C,D",Power Plants,278761.314,278477.7,129.25,154.364,,,,,,,,,,328.848,278432.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000118,110038098769.0,Solway Plant,SOLWAY,MN,56678,7707 CENTERLINE ROAD NW,Beltrami,47.5444,-95.1297,221112.0,"C,D",Power Plants,88210.024,88120.7,40.75,48.574,,,,,,,,,,1.1,88208.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001022,110000326371.0,"Somerset Operating Compnay, LLC",BARKER,NY,14012,7725 LAKE ROAD,Niagara,43.3561,-78.6039,221112.0,"C,D",Power Plants,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1001025,110000598611.0,Sooner,RED ROCK,OK,74651,10800 COUNTY ROAD 230,Noble,36.4537,-97.0527,221112.0,"C,D",Power Plants,1068660.406,1060340.5,3038.75,5281.156,,,,,,,,,,8636.71,1060023.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1014284,110070490846.0,South Field Energy,Wellsville,OH,43968,43250 Hibbetts-Mill Road,COLUMBIANA COUNTY,40.641041,-80.682753,221112.0,"C,D",Power Plants,2971407.288,2968390.0,1376.5,1640.788,,,,,,,,,,575.048,2970832.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001091,110013863186.0,South Fond Du Lac,FOND DU LAC,WI,54935,5356 RIVER RD,Fond du Lac,43.7353,-88.4968,221112.0,"C,D",Power Plants,20962.972,20941.6,9.75,11.622,,,,,,,,,,174.8,20788.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000449,110040992343.0,South Harper Generating Station,Peculiar,MO,64078,24400 South Harper Road,Cass,38.6803,-94.4824,221112.0,D,Power Plants,126758.932,126630.7,58.5,69.732,,,,,,,,,,,126758.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000982,110070834965.0,South Oak Creek,OAK CREEK,WI,53154,11060 S CHICAGO ROAD,Milwaukee,42.8457,-87.8294,221112.0,"C,D",Power Plants,3951884.978,3931143.2,1033.25,19708.528,,,,,,,,,,120.9,3951764.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1001350,110033008876.0,"South Point Energy Center, LLC",MOHAVE VALLEY,AZ,86440,3779 COURTWRIGHT RD,Mohave,34.8678,-114.5317,221112.0,"C,D",Power Plants,1108067.244,1106942.2,513.25,611.794,,,,,,,,,,100.4,1107966.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1005831,110039204303.0,Southaven Combined Cycle,SOUTHHAVEN,MS,38671,2882 STATELINE RD,DeSoto,34.9939,-90.039,221112.0,"C,D",Power Plants,1681841.868,1680134.2,779.1,928.568,,,,,,,,,,2182.617,1679659.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000863,110064088142.0,Southwestern,Anadarko,OK,73005,32034 County Street 2605,Caddo,35.1009,-98.3524,221112.0,"C,D",Power Plants,711729.66,711006.3,330.0,393.36,,,,,,,,,,760.748,710968.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007293,110071161133.0,Sowega Power Project,BACONTON,GA,31716,2237 HATCHER HILL RD,Mitchell,31.3869,-84.0814,221112.0,"C,D",Power Plants,42098.544,42055.8,19.5,23.244,,,,,,,,,,0.0,42098.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000486,110027250294.0,Spindle Hill Energy Center,Fort Lupton,CO,80621,6335 WELD COUNTY RD 19,Weld,40.0914,-104.8819,221112.0,"C,D",Power Plants,148836.246,148684.7,69.0,82.546,,,,,,,,,,630.648,148205.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000561,110039526377.0,Spiritwood Station,Spiritwood,ND,58481,3366 93rd Ave SE,Stutsman,46.925,-98.5,221112.0,"C,D",Power Plants,278522.342,277362.5,436.0,723.842,,,,,,,,,,7068.924,271453.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1000586,110071159504.0,Spring Creek Energy Center,Edmond,OK,73025,13200 S Council Rd,LOGAN COUNTY,35.7422,-97.655,221112.0,"C,D",Power Plants,132886.608,132751.8,61.5,73.308,,,,,,,,,,12.3,132874.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007659,110064351918.0,Springdale Generating Station (55196),SPRINGDALE,PA,15144,,Allegheny,40.5447,-79.7678,221112.0,D,Power Plants,71493.861,71421.4,33.125,39.336,,,,,,,,,,,71493.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007360,110064351927.0,Springdale Generating Station (55710),SPRINGDALE,PA,15144,,Allegheny,40.5456,-79.7669,221112.0,D,Power Plants,1524941.548,1523393.0,706.4,842.148,,,,,,,,,,,1524941.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001196,110000600788.0,Springerville Generating Station,SPRINGERVILLE,AZ,85938,COUNTY ROAD #4162,Apache,34.3186,-109.1636,221112.0,D,Power Plants,7022189.542,6967243.0,20094.25,34852.292,,,,,,,,,,,7022189.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1013345,110000868865.0,"Spruance Operating Services, LLC",Richmond,VA,23234,5001 Commerce Road,RICHMOND CITY,37.45566,-77.4267,221112.0,D,Power Plants,321364.808,321038.2,149.0,177.608,,,,,,,,,,,321364.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1012885,110069281734.0,St Charles Energy Center,Waldorf,MD,20602,5025 Thomas Edison Drive,CHARLES COUNTY,38.573334,-76.890951,221112.0,"C,D",Power Plants,1604880.104,1603250.9,743.25,885.954,,,,,,,,,,818.448,1604061.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000678,110071161464.0,St. Clair,SAINT CLAIR HAVEN,MI,48054,E CHINA TOWNSHIP,Saint Clair,42.7642,-82.4719,221112.0,"C,D",Power Plants,448.548,448.0,0.25,0.298,,,,,,,,,,448.548,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1006116,110071160790.0,St. Francis Power Plant,CAMPBELL,MO,63933,631 COUNTY ROAD 101,Dunklin,36.5852,-90.1779,221112.0,"C,D",Power Plants,799735.536,798923.4,370.5,441.636,,,,,,,,,,2338.592,797396.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1012942,110067203626.0,St. Joseph Energy Center LLC,New Carlisle,IN,46552,54745 Walnut Road,ST. JOSEPH COUNTY,41.697037,-86.47686,221112.0,"C,D",Power Plants,1817717.564,1815871.9,842.0,1003.664,,,,,,,,,,3385.288,1814332.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001282,110030903164.0,St. Nicholas Cogeneration Project,SHENANDOAH,PA,17976,120 Yatesville Road,Schuylkill,40.8222,-76.1736,221112.0,"C,D",Power Plants,1133244.744,1128028.1,261.5,4955.144,,,,,,,,,,100.898,1133143.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1013578,110070716072.0,St.Charles,Montz,LA,70068,17494 River Rd,ST. CHARLES PARISH,30.004648,-90.464826,221112.0,D,Power Plants,1940982.556,1939011.4,899.25,1071.906,,,,,,,,,,,1940982.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007317,110071160663.0,Stanton A,ORLANDO,FL,32831,5100 S ALAFAYA TRAIL,Orange,28.4881,-81.1675,221112.0,D,Power Plants,1331142.564,1329790.1,617.0,735.464,,,,,,,,,,,1331142.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1013939,110070397447.0,"Stanton Energy Reliability Center, LLC",Stanton,CA,90680,10711 Dale Avenue,ORANGE COUNTY,33.8073,-117.9833,221112.0,D,Power Plants,1633.744,1632.1,0.75,0.894,,,,,,,,,,,1633.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001111,110071161646.0,State Line (MO),JOPLIN,MO,64804,2299 S STATE LINE AVE,Jasper,37.0659,-94.614,221112.0,D,Power Plants,888276.99,887371.3,412.5,493.19,,,,,,,,,,,888276.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007919,110001594695.0,Sterling Power Plant,Sherrill,NY,13461,110 East Seneca St.,ONEIDA COUNTY,43.0803,-75.6003,221112.0,D,Power Plants,984.396,983.3,0.5,0.596,,,,,,,,,,,984.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001021,110024332079.0,Stony Brook,LUDLOW,MA,1056,327 MOODY ST,Hampden,42.1977,-72.5103,221112.0,"C,D",Power Plants,17081.006,17028.9,15.75,36.356,,,,,,,,,,609.348,16471.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001556,110071160314.0,Streeter Station,CEDAR FALLS,IA,50613,1 UTILITY PARKWAY,Black Hawk,42.5267,-92.4394,221112.0,"C,D",Power Plants,10496.956,10485.4,5.0,6.556,,,,,,,,,,3413.988,7082.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1007619,110008147665.0,Stryker Creek,JACKSONVILLE,TX,75785,1895 FM 2420 E,Cherokee,31.9381,-94.9883,221112.0,"C,D",Power Plants,640609.472,639958.4,296.75,354.322,,,,,,,,,,67.498,640541.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1000799,110008978151.0,Sugar Creek Generating Station,WEST TERRE HAUTE,IN,47885,5900 DARWIN RD,Vigo,39.3922,-87.5103,221112.0,"C,D",Power Plants,1179051.78,1177854.4,546.25,651.13,,,,,,,,,,2.5,1179049.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000498,110018867993.0,Summit Lake,CRESTON,IA,50801,1632 REA RD,Union,41.1141,-94.3499,221112.0,"C,D",Power Plants,36040.316,36003.6,16.75,19.966,,,,,,,,,,30075.788,5964.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000222,110017414172.0,Sumpter Plant,BELLEVILLE,MI,48111,8509 RAWSONVILLE ROAD,Wayne,42.167,-83.5318,221112.0,"C,D",Power Plants,78183.112,78104.2,36.0,42.912,,,,,,,,,,105.3,78077.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1011465,110063697334.0,Sun Peak Generating Station,Las Vegas,NV,89142,6360 Vegas Valley Dr,CLARK COUNTY,36.137174,-115.034529,221112.0,D,Power Plants,22953.864,22930.3,10.75,12.814,,,,,,,,,,,22953.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000237,110013372974.0,Sundance Power Plant,CASA GRANDE,AZ,85228,2060 SUNDANCE ROAD,Pinal,32.9285,-111.5899,221112.0,D,Power Plants,287951.432,287658.8,133.5,159.132,,,,,,,,,,,287951.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000102,110013729251.0,Sunrise Power Company,FELLOWS,CA,93224,12857 SUNRISE ROAD,Kern,35.2097,-119.585,221112.0,D,Power Plants,1082257.115,1081158.3,501.325,597.49,,,,,,,,,,,1082257.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001549,110071160312.0,Sutherland,MARSHALLTOWN,IA,50158,3000 E MAIN ST RD,Marshall,42.0472,-92.8627,221112.0,"C,D",Power Plants,1522582.16,1521036.8,705.0,840.36,,,,,,,,,,88498.224,1434083.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001490,110070395397.0,Suwannee River Power Plant,LIVE OAK,FL,32060,4037 RIVER ROAD,Suwannee,30.3764,-83.1806,221112.0,C,Power Plants,30858.636,30827.4,14.25,16.986,,,,,,,,,,30858.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000697,110010569795.0,Sweatt Electric Generating Plant,MERIDIAN,MS,39307,5118 VALLEY ROAD,Lauderdale,32.2925,-88.7461,221112.0,C,Power Plants,400.3,400.3,,,,,,,,,,,,400.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000520,110001766278.0,Sycamore Combustion Turbine,JOHNSTON,IA,50323,6141 NW BEAVER DR,Polk,41.6722,-93.6769,221112.0,C,Power Plants,11319.664,11309.8,4.5,5.364,,,,,,,,,,11319.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000298,110015713450.0,Sylvarena Generating Plant,RALEIGH,MS,39153,3012 SMITH COUNTY ROAD 97,Smith,31.9842,-89.4131,221112.0,D,Power Plants,151232.588,151078.6,70.25,83.738,,,,,,,,,,,151232.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000996,110071160511.0,T C Ferguson Power Plant,MARBLE FALLS,TX,78654,2001 FERGUSON RD,Llano,30.558,-98.3705,221112.0,D,Power Plants,1356691.872,1355314.2,628.5,749.172,,,,,,,,,,,1356691.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007243,110071160274.0,T H Wharton,HOUSTON,TX,77064,16301 HIGHWAY 249,Harris,29.9414,-95.5333,221112.0,C,Power Plants,605609.396,604991.8,281.75,335.846,,,,,,,,,,605609.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1006210,110022291358.0,T J Labbe Electric Generating Station,LAFAYETTE,LA,70507,208 RENAUD DR,Lafayette,30.2554,-92.0433,221112.0,D,Power Plants,27951.048,27923.1,12.75,15.198,,,,,,,,,,,27951.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1005711,110071162225.0,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,anchorage,AK,99503,"3601 C Street, Suite 1000-51",ANCHORAGE MUNICIPALITY,61.16097,-149.877026,221112.0,C,Power Plants,43936.584,43891.1,20.75,24.734,,,,,,,,,,43936.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000534,110071161444.0,TES Filer City Station,FILER CITY,MI,49634,700 MEE ST,Manistee,44.217,-86.2906,221112.0,C,Power Plants,310830.758,307410.1,1090.0,2330.658,,,,,,,,,60126.9,310830.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1000053,110009781995.0,TEXAS MEDICAL CENTER CENTRAL HEATING AND COOLING SERVICES CORPORATION,HOUSTON,TX,77030,1615 BRAESWOOD,HARRIS COUNTY,29.703682,-95.396186,221330.0,C,Power Plants,143672.554,143523.2,68.0,81.354,,,,,,,,,,143672.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1002818,110038040214.0,TREASURE COAST ENERGY CENTER,FORT PIERCE,FL,34981,4545 ENERGY LANE,ST. LUCIE COUNTY,27.3839,-80.3775,221112.0,D,Power Plants,716181.296,715454.1,331.75,395.446,,,,,,,,,,,716181.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000446,110039075675.0,TS Power Plant,BATTLE MOUNTAIN,NV,89820,450 TS POWER PLANT ROAD,Eureka,40.7458,-116.5297,221112.0,D,Power Plants,1088648.234,1080316.3,3047.5,5284.434,,,,,,,,,,,1088648.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023
1001383,110005972224.0,Tait Electric Generating Station,DAYTON,OH,45439,2101 ARBOR BOULEVARD,Montgomery,39.7286,-84.2106,221112.0,D,Power Plants,614985.456,614356.9,286.75,341.806,,,,,,,,,,,614985.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1005807,110012174565.0,Talbot Energy Facility,BOX SPRINGS,GA,31801,9125 CARTLEDGE RD,Talbot,32.5892,-84.6917,221112.0,"C,D",Power Plants,334055.998,333713.7,155.75,186.548,,,,,,,,,,938.744,333117.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001604,110071161625.0,Teche Power Station,BALDWIN,LA,70514,237 NEWMAN ST,Saint Mary,29.8223,-91.5427,221112.0,"C,D",Power Plants,105731.908,105624.5,49.0,58.408,,,,,,,,,,0.5,105731.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1013187,110070525465.0,Tejas Power Generation,Houston,TX,77045,12582 Hiram Clarke Rd,HARRIS COUNTY,29.64596,-95.446535,221112.0,D,Power Plants,61486.872,61424.4,28.5,33.972,,,,,,,,,,,61486.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1011554,110057120217.0,Temple Power Station,Temple,TX,76501,2892 Panda Drive,BELL COUNTY,31.058472,-97.316618,221112.0,"C,D",Power Plants,3064553.244,3061441.7,1419.5,1692.044,,,,,,,,,,6222.028,3058331.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001303,110070081787.0,Tenaska Frontier Generation Station,SHIRO,TX,77876,17500 HWY 30,Grimes,30.5924,-95.9178,221112.0,"C,D",Power Plants,1662556.44,1660868.6,770.0,917.84,,,,,,,,,,0.0,1662556.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001331,110010661667.0,Tenaska Gateway Generating Station,Long Branch,TX,75669,7589 State Hwy 315 E,Rusk,32.0164,-94.6189,221112.0,"C,D",Power Plants,1262932.12,1261649.8,585.0,697.32,,,,,,,,,,0.0,1262932.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001302,110010039494.0,Tenaska Georgia Generating Station,FRANKLIN,GA,30217,2100 GEORGIA BROWN ROAD,Heard,33.3516,-84.9996,221112.0,"C,D",Power Plants,132931.252,132795.3,61.75,74.202,,,,,,,,,,228.8,132702.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000059,110021355816.0,Tenaska Kiamichi Generating Station,KIOWA,OK,74553,4386 Old 69 Road,Pittsburg,34.6831,-95.9349,221112.0,D,Power Plants,2201472.592,2199237.3,1019.75,1215.542,,,,,,,,,,,2201472.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1001394,110067545268.0,Tenaska Lindsay Hill,BILLINGSLEY,AL,36006,3405 COUNTY ROAD 26,Autauga,32.6514,-86.7386,221112.0,D,Power Plants,1069085.188,1067999.6,495.25,590.338,,,,,,,,,,,1069085.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1000818,110017612074.0,Tenaska Virginia Generating Station,SCOTTSVILLE,VA,24590,2300 BRANCH ROAD,Fluvanna,37.8667,-78.3813,221112.0,D,Power Plants,1529450.89,1527889.6,710.5,850.79,,,,,,,,,,,1529450.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1013277,110070396739.0,Tenaska Westmoreland Generating Station,Smithton,PA,15479,446 Smithon Pike,WESTMORELAND COUNTY,39.3302,-89.163,221112.0,"C,D",Power Plants,2416499.092,2413989.8,1144.75,1364.542,,,,,,,,,,300.648,2416198.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1012032,,Tenjo Vista Power Plant,Piti,GU,96915,"Lot 19 Tract 2411, Route 2A, Tenjo Vista",,13.408671,144.673445,221112.0,C,Power Plants,13047.64,13003.1,13.25,31.29,,,,,,,,,,13047.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
1007144,110014390514.0,Terry Bundy Generating Station,LINCOLN,NE,68517,7707 BLUFF ROAD,Lancaster,40.9108,-96.6147,221112.0,"C,D",Power Plants,37289.472,37179.5,38.75,71.222,,,,,,,,,14118.2,2001.852,35287.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023
